"producing_analysis","current_path","artifact_type","canonical_or_intermediate","downstream_consumers","n_downstream_consumers","manuscript_consumer","size","tracked","frozen","frozen_beneath","is_directory","exists_on_disk","proposed_path","migration_strategy","path_changes"
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_hemisphere_values.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_hemisphere_values.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_interaction_conditional_followup.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_interaction_conditional_followup.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_left_right_concordance.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_left_right_concordance.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_legacy_output_staleness_audit.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_legacy_output_staleness_audit.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_model_validation.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_model_validation.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_sample_inclusion_audit.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_sample_inclusion_audit.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/05_wgcna/test_module_phenotypes.R","results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_sensitivity.csv","tables","PUBLICATION_EXPORT","build_module_identity_contract.R | summarize_module_interpretation.R | render_module_figures.R | render_microglia_module_figures.R | audit_microglia_module_claims.R | build_spatial_data_contract.R | quantify_module_bilateral_identity.R | decompose_bilateral_variance.R | build_module_spatial_atlas.R | build_biological_claims_table.R | summarize_enrichment_module_concordance.R | render_module_circular_atlas.R",12,TRUE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/test_module_phenotypes/<dataset>/tables/WGCNA_group_effect_sensitivity.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/08_integration/test_network_behaviour_coupling.R","results/tables/08_behavior_physio_coupling/network_behavior_coupling/","tables","PUBLICATION_EXPORT","summarize_ca2_slm_robustness.R | test_module_behaviour_coupling.R | audit_animal_id_integrity.R | build_biological_claims_table.R",4,TRUE,409927,FALSE,FALSE,1,TRUE,TRUE,"results/integration/test_network_behaviour_coupling/<dataset>/tables/","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/08_integration/test_enrichment_module_concordance.R","results/tables/10_biological_integration/gsea_wgcna_concordance/global/ontology_aware_gsea_theme_assignments_all_contrasts.csv","tables","PUBLICATION_EXPORT","summarize_enrichment_module_concordance.R",1,TRUE,263700689,FALSE,TRUE,1,FALSE,TRUE,"results/integration/test_enrichment_module_concordance/global/tables/ontology_aware_gsea_theme_assignments_all_contrasts.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/build_protein_spatial_atlas.R","results/tables/11_spatial_systems/atlas/protein_spatial_cell_affinity.csv","tables","PUBLICATION_EXPORT","summarize_spatial_atlas.R | test_network_group_organization.R | audit_ca2_slm_robustness.R | audit_stress_identity_robustness.R",4,TRUE,782111,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/build_protein_spatial_atlas/global/tables/protein_spatial_cell_affinity.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/build_protein_spatial_atlas.R","results/tables/11_spatial_systems/atlas/protein_sus_res_fdr_supported_atlas.csv","tables","PUBLICATION_EXPORT","",0,TRUE,69721,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/build_protein_spatial_atlas/global/tables/protein_sus_res_fdr_supported_atlas.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/build_module_spatial_atlas.R","results/tables/11_spatial_systems/atlas/WGCNA_module_spatial_cell_affinity.csv","tables","PUBLICATION_EXPORT","summarize_spatial_atlas.R | test_network_group_organization.R",2,TRUE,38131,FALSE,FALSE,0,FALSE,TRUE,"results/spatial_validation/build_module_spatial_atlas/<dataset>/tables/WGCNA_module_spatial_cell_affinity.csv","REPOINT_WRITER_LEGACY_READ_FALLBACK",TRUE
"analysis/03_spatial_validation/quantify_bilateral_spatial_identity.R","results/tables/11_spatial_systems/bilateral/bilateral_spatial_identity_protein_level.csv","tables","PUBLICATION_EXPORT","validate_spatial_foundations.R | build_protein_spatial_atlas.R",2,TRUE,23836142,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/quantify_bilateral_spatial_identity/<dataset>/tables/bilateral_spatial_identity_protein_level.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/quantify_bilateral_spatial_identity.R","results/tables/11_spatial_systems/bilateral/bilateral_spatial_identity_summary.csv","tables","PUBLICATION_EXPORT","validate_spatial_foundations.R",1,TRUE,7554,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/quantify_bilateral_spatial_identity/<dataset>/tables/bilateral_spatial_identity_summary.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/audit_ca2_slm_robustness.R","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_DAP_robustness.csv","tables","PUBLICATION_EXPORT","audit_stress_identity_robustness.R | summarize_ca2_slm_robustness.R | screen_immunostaining_panel.R",3,TRUE,40553,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/audit_ca2_slm_robustness/global/tables/CA2_SLM_DAP_robustness.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/audit_ca2_slm_robustness.R","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_normalization_bias_context.csv","tables","PUBLICATION_EXPORT","summarize_ca2_slm_robustness.R",1,TRUE,3556,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/audit_ca2_slm_robustness/global/tables/CA2_SLM_normalization_bias_context.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/audit_ca2_slm_robustness.R","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_sample_context.csv","tables","PUBLICATION_EXPORT","summarize_ca2_slm_robustness.R",1,TRUE,5043,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/audit_ca2_slm_robustness/global/tables/CA2_SLM_sample_context.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/test_network_group_organization.R","results/tables/11_spatial_systems/networks/animal_network_distance_from_CON.csv","tables","PUBLICATION_EXPORT","",0,TRUE,3045,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/test_network_group_organization/global/tables/animal_network_distance_from_CON.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/test_network_group_organization.R","results/tables/11_spatial_systems/networks/CON_spatial_molecular_similarity_matrix.csv","tables","PUBLICATION_EXPORT","",0,TRUE,9527,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/test_network_group_organization/global/tables/CON_spatial_molecular_similarity_matrix.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/test_network_group_organization.R","results/tables/11_spatial_systems/networks/network_global_multivariate_test.csv","tables","PUBLICATION_EXPORT","",0,TRUE,883,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/test_network_group_organization/global/tables/network_global_multivariate_test.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/03_spatial_validation/decompose_bilateral_variance.R","results/tables/11_spatial_systems/precision/bilateral_precision_gain.csv","tables","PUBLICATION_EXPORT","validate_spatial_foundations.R | build_module_spatial_atlas.R | summarize_spatial_atlas.R",3,TRUE,50651,FALSE,TRUE,1,FALSE,TRUE,"results/spatial_validation/decompose_bilateral_variance/<dataset>/tables/bilateral_precision_gain.csv","REPOINT_WRITER_KEEP_FROZEN_OBJECT",TRUE
"analysis/01_preprocessing/build_module_score_metadata.R","data/processed/01_preprocessing/06_merged_metadata_module_score/<dataset>/sample_metadata_merged_clean_for_module_scores.xlsx","processed_matrix","REGENERABLE_INTERMEDIATE","score_module_activity.R | build_spatial_data_contract.R | quantify_bilateral_spatial_identity.R | build_animal_spatial_networks.R | export_processed_matrices.R",5,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/preprocessing/build_module_score_metadata/<dataset>/sample_metadata_merged_clean_for_module_scores.xlsx","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/extract_protigy_contrasts.R","data/processed/01_preprocessing/gct_extractR/<dataset>/forward/*.csv","processed_matrix","REGENERABLE_INTERMEDIATE","build_module_score_metadata.R | map_protein_identifiers.R | export_processed_matrices.R",3,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/preprocessing/extract_protigy_contrasts/<dataset>/forward/*.csv","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/extract_protigy_contrasts.R","data/processed/01_preprocessing/gct_extractR/<dataset>/indexComparisons.csv","processed_matrix","REGENERABLE_INTERMEDIATE","build_module_score_metadata.R | map_protein_identifiers.R | export_processed_matrices.R",3,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/preprocessing/extract_protigy_contrasts/<dataset>/indexComparisons.csv","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/extract_protigy_contrasts.R","data/processed/01_preprocessing/gct_extractR/<dataset>/reverse/*.csv","processed_matrix","REGENERABLE_INTERMEDIATE","build_module_score_metadata.R | map_protein_identifiers.R | export_processed_matrices.R",3,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/preprocessing/extract_protigy_contrasts/<dataset>/reverse/*.csv","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/build_joint_protigy_input.R","data/processed/01_preprocessing/joint_compartment_qc/global/feature_filter_audit.csv","processed_matrix","REGENERABLE_INTERMEDIATE","build_module_score_metadata.R | export_processed_matrices.R",2,FALSE,1008399,FALSE,FALSE,0,FALSE,TRUE,"work/preprocessing/build_joint_protigy_input/global/feature_filter_audit.csv","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/build_joint_protigy_input.R","data/processed/01_preprocessing/joint_compartment_qc/global/joint_compartment_qc_matrices.rds","processed_matrix","REGENERABLE_INTERMEDIATE","build_module_score_metadata.R | assess_joint_compartment_quality.R | render_joint_compartment_qc_figures.R | render_compartment_abundance_figures.R | export_processed_matrices.R",5,FALSE,35620495,FALSE,FALSE,0,FALSE,TRUE,"work/preprocessing/build_joint_protigy_input/global/joint_compartment_qc_matrices.rds","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/build_joint_protigy_input.R","data/processed/01_preprocessing/protigy_input/global/joint_shared_core_log2_median_normalized_imputed.gct","processed_matrix","REGENERABLE_INTERMEDIATE","build_module_score_metadata.R | export_processed_matrices.R",2,FALSE,23508800,FALSE,FALSE,0,FALSE,TRUE,"work/preprocessing/build_joint_protigy_input/global/joint_shared_core_log2_median_normalized_imputed.gct","REPOINT_WRITER_TO_WORK",TRUE
"analysis/01_preprocessing/map_protein_identifiers.R","data/processed/02_id_mapping/mapped/<dataset>/forward/per_file/*.csv","processed_matrix","REGENERABLE_INTERMEDIATE","assess_dataset_quality.R | summarize_missingness.R | assess_replicate_consistency.R | assess_pca_confounding.R | partition_variance.R | run_clusterprofiler_enrichment.R | audit_gsea_protein_direction.R | score_module_activity.R | build_spatial_networks.R | render_network_chord_diagram.R | audit_ca2_slm_robustness.R | audit_stress_identity_robustness.R | summarize_ca2_slm_robustness.R | build_immunostaining_candidates.R | screen_immunostaining_panel.R | screen_immunostaining_separation.R | export_processed_matrices.R",17,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/preprocessing/map_protein_identifiers/<dataset>/forward/per_file/*.csv","REPOINT_WRITER_TO_WORK",TRUE
"analysis/04_differential_abundance/run_clusterprofiler_enrichment.R","data/processed/04_differential_expression_enrichment/clusterProfiler/<dataset>/clusterProfiler_manifest.csv","processed_matrix","REGENERABLE_INTERMEDIATE","audit_gsea_protein_direction.R | compare_go_enrichment.R | annotate_neuropil_reference.R | test_microglia_targeted_signatures.R | summarize_biological_programs.R | build_sus_res_dap_atlas.R | audit_stress_response_biology.R | run_ewce_celltype_enrichment.R | compare_module_enrichment_overlap.R | build_candidate_protein_shortlist.R | quantify_candidate_network_position.R | export_module_protein_zoom_source_data.R",12,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/differential_abundance/run_clusterprofiler_enrichment/<dataset>/clusterProfiler_manifest.csv","REPOINT_WRITER_TO_WORK",TRUE
"analysis/04_differential_abundance/compare_go_enrichment.R","data/processed/04_differential_expression_enrichment/compareGO/<dataset>/compareGO_input_manifest.csv","processed_matrix","REGENERABLE_INTERMEDIATE","summarize_biological_programs.R | build_go_program_atlas.R | run_ewce_celltype_enrichment.R | compare_module_enrichment_overlap.R",4,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"work/differential_abundance/compare_go_enrichment/<dataset>/compareGO_input_manifest.csv","REPOINT_WRITER_TO_WORK",TRUE
